x,y,z
35.317278,83.400005,-6.941352
38.137195,86.200005,-6.941175
33.157524,78.300005,-6.940801
46.827456,83.100003,-6.940721
3.350249,98.800004,-6.940038
48.607481,80.200005,-6.937229
31.341061,80.700004,-6.936685
45.106319,86.000001,-6.936315
7.825013,88.500005,-6.936219
33.670798,86.100006,-6.934461
38.560164,86.100006,-6.933309
0.370192,95.000005,-6.932772
29.815117,73.700005,-6.932566
47.918904,80.200005,-6.932456
43.209910,86.000001,-6.931366
45.291579,85.900003,-6.928983
41.560212,86.000001,-6.928281
40.620977,86.000001,-6.926996
29.233298,75.800002,-6.926104
38.281992,86.000001,-6.925155
36.251765,78.100002,-6.924516
32.563007,73.600006,-6.922892
43.981138,75.400001,-6.921362
43.843052,77.800006,-6.921105
1.518230,102.500010,-6.921074
37.365544,80.500007,-6.919295
46.366927,77.600002,-6.919239
26.011842,64.300001,-6.918614
8.173543,98.500007,-6.915522
24.703656,65.900004,-6.914334
45.423508,85.700005,-6.913607
44.136453,75.300002,-6.913564
28.201869,59.700000,-6.911060
0.627422,94.700003,-6.910862
36.164361,88.800007,-6.910525
-3.506571,94.700003,-6.910052
39.591652,85.800004,-6.909926
38.891801,85.800004,-6.909406
49.250606,77.200001,-6.908769
46.834424,82.700002,-6.908449
42.823818,85.700005,-6.906679
1.187750,98.300004,-6.905530
48.594162,79.800004,-6.904287
45.304325,75.100005,-6.904206
36.363143,88.700002,-6.902624
36.602721,88.700002,-6.902519
48.756245,74.700004,-6.900485
-5.686710,106.500006,-6.899165
45.554560,85.500002,-6.898255
44.446310,75.100005,-6.898058
30.214599,77.800006,-6.898026
35.843727,88.600004,-6.895093
-4.863756,91.100007,-6.894778
-2.666685,102.100003,-6.893781
32.156837,82.800007,-6.893038
26.147565,80.100006,-6.892487
34.396207,80.200005,-6.892090
-0.956146,98.100007,-6.891511
35.735473,82.800007,-6.891381
35.863364,67.300004,-6.891353
32.908881,171.700013,-6.889790
48.897943,77.000004,-6.888811
36.759290,88.500005,-6.886864
36.998469,88.500005,-6.886787
34.750941,71.100003,-6.884544
49.284434,76.900005,-6.884024
33.270049,80.100006,-6.883687
35.524237,88.400006,-6.879674
34.543100,77.600002,-6.879035
34.527037,80.000001,-6.874910
45.631179,85.200006,-6.874858
42.389855,85.300004,-6.873962
42.911074,77.300006,-6.873392
