x,y,z
-22.339188,71.900004,-5.409671
-34.294057,67.100000,-5.409447
42.940426,80.600005,-5.409370
-43.168527,101.200008,-5.409301
-21.854500,134.700012,-5.409265
-31.570968,112.300003,-5.409000
-22.726156,71.900004,-5.408958
27.510858,100.900006,-5.408807
-26.253811,134.800005,-5.408647
10.221812,105.800009,-5.408300
-23.113094,71.900004,-5.408264
10.509858,105.800009,-5.408055
-22.495842,69.400001,-5.407947
8.562254,91.200006,-5.407922
49.624082,73.700005,-5.407637
11.085835,105.800009,-5.407546
-21.909729,64.900005,-5.407401
39.722106,84.100002,-5.407347
25.915787,96.000004,-5.407101
-23.886929,71.900004,-5.406933
8.966602,111.700010,-5.406755
18.308589,54.300004,-5.406699
-18.201698,87.400001,-5.406604
-14.799106,111.800003,-5.406565
46.499288,77.100003,-5.406336
-23.429529,69.400001,-5.406332
-20.742652,134.600008,-5.406327
-32.636520,67.100000,-5.406005
-24.467309,71.900004,-5.405991
18.364118,55.800003,-5.405846
-32.453009,67.100000,-5.405711
49.403355,73.700005,-5.405609
-21.944252,74.500006,-5.405585
-10.831521,91.200006,-5.405531
-33.031294,106.300008,-5.404160
-43.399328,101.100004,-5.403927
-27.534056,67.100000,-5.403343
37.852353,56.700003,-5.402713
7.702725,87.100005,-5.402626
32.652184,91.700006,-5.402308
-25.930399,64.900005,-5.402281
11.363014,105.700004,-5.402172
-26.105538,64.900005,-5.402162
21.269628,80.400002,-5.402062
-14.482296,111.700010,-5.402042
46.880373,77.000004,-5.401853
-22.258410,67.000002,-5.401498
23.072724,83.800006,-5.401434
-9.914377,111.600006,-5.401238
-22.438696,67.000002,-5.401183
39.903900,84.000003,-5.401130
14.598806,50.100005,-5.401069
12.513231,105.700004,-5.401065
16.378379,54.200006,-5.400973
42.218560,80.500007,-5.400920
-22.090483,69.300002,-5.400835
46.659496,77.000004,-5.400573
-18.245474,118.400002,-5.400504
-22.276959,69.300002,-5.400493
-23.209298,69.300002,-5.398853
-33.285961,106.200004,-5.398705
-12.952104,111.600006,-5.398689
-43.629685,100.999999,-5.398566
27.185008,100.700009,-5.398499
-22.115079,74.400002,-5.397947
10.777453,105.599999,-5.397581
-22.315350,74.400002,-5.397569
-22.515608,74.400002,-5.397196
-32.038519,67.000002,-5.397117
14.511818,57.200003,-5.396772
19.961385,62.700003,-5.396239
22.368628,83.700001,-5.396208
47.040436,76.900005,-5.396144
32.863081,91.600007,-5.396144
9.995619,95.400006,-5.395976
29.761818,95.900005,-5.395553
-30.214232,67.000002,-5.395365
15.223724,125.700009,-5.395108
-11.590057,95.400006,-5.394282
10.771491,100.200009,-5.394145
29.187378,106.000006,-5.394081
37.333059,87.600005,-5.393782
37.570029,87.600005,-5.393757
12.350184,52.600002,-5.393560
11.793559,125.600004,-5.393478
-43.859607,100.900006,-5.393217
-22.056025,111.700010,-5.392992
-34.007654,66.900003,-5.392869
-22.153866,134.300005,-5.392835
-8.759704,83.300006,-5.392459
-19.013517,111.600006,-5.392053
23.662303,91.300005,-5.391829
-24.013403,71.700001,-5.391574
-21.685307,74.300003,-5.391456
54.999089,79.200006,-5.391403
-24.206328,71.700001,-5.391261
14.300343,50.000000,-5.391013
25.576919,95.700002,-5.390616
47.200283,76.800001,-5.390463
8.781584,90.900004,-5.389896
43.003342,80.300003,-5.389855
39.200425,58.200002,-5.389808
24.892589,91.300005,-5.389769
-10.800342,95.300007,-5.389480
17.371455,71.500003,-5.389441
28.874552,105.900002,-5.389404
-24.882105,62.700003,-5.389010
16.577460,69.000006,-5.388737
29.445094,105.900002,-5.388583
17.901529,57.200003,-5.388505
40.037513,83.800006,-5.388498
11.033116,100.100005,-5.388495
-17.903675,87.100005,-5.388451
26.860201,100.500000,-5.388189
-33.508474,106.000006,-5.388173
14.178428,57.100004,-5.388131
-44.362134,100.800002,-5.387901
-44.089079,100.800002,-5.387880
-22.053291,71.600002,-5.387460
-29.443043,66.900003,-5.387016
-28.537086,66.900003,-5.386937
-28.718144,66.900003,-5.386928
-20.301621,134.100008,-5.386594
-21.652731,66.800004,-5.386350
-21.832478,66.800004,-5.386020
-20.996888,83.500004,-5.385725
6.839386,79.800004,-5.384965
-21.456340,74.200004,-5.384586
33.037311,91.400003,-5.384095
33.283317,91.400003,-5.383836
14.207195,60.500002,-5.382644
-22.817968,62.600005,-5.382637
9.229441,111.200011,-5.382346
20.974360,80.100006,-5.382314
-35.749632,66.700006,-5.382170
36.652657,54.900002,-5.382049
30.841774,105.800009,-5.381486
37.720758,87.400001,-5.381429
12.752241,105.300009,-5.380337
13.538377,57.000005,-5.380286
41.839603,80.200005,-5.380256
25.266099,95.500004,-5.379763
41.618180,80.200005,-5.379740
-11.488437,86.800003,-5.379698
-30.487046,66.800004,-5.379491
19.729517,62.500000,-5.379368
-21.393757,111.400008,-5.379307
-21.695301,111.400008,-5.378908
-21.196659,83.400005,-5.378862
-21.440840,66.700006,-5.378621
-21.028350,74.100006,-5.378108
48.344937,76.500005,-5.378044
-59.261644,100.100005,-5.378035
26.536441,100.300002,-5.377879
47.298193,76.600003,-5.377788
-33.729890,105.800009,-5.377645
-44.819474,100.600004,-5.377294
-34.014523,105.800009,-5.377289
-44.546741,100.600004,-5.377246
18.116018,55.500001,-5.377096
-26.159236,64.600003,-5.377083
-33.722499,66.700006,-5.376313
-33.499372,64.500004,-5.376213
31.097159,105.700004,-5.376005
40.170172,83.600003,-5.375882
-21.772014,62.500000,-5.375577
-22.108462,62.500000,-5.375035
22.078310,87.000006,-5.374900
-19.366355,68.900001,-5.374836
7.339924,83.000004,-5.374505
25.969797,100.200009,-5.373348
-5.517745,64.100003,-5.373195
26.239911,100.200009,-5.372933
29.646099,105.599999,-5.372912
-31.924954,60.500002,-5.372698
48.504367,76.400006,-5.372565
11.271568,99.800003,-5.372074
-11.310609,99.800003,-5.372034
8.999249,90.600002,-5.371865
33.455977,91.200006,-5.371806
15.997496,53.900003,-5.371790
30.499169,105.599999,-5.371708
23.954195,87.000006,-5.371621
-30.622768,66.700006,-5.371574
-32.754219,62.400001,-5.371523
-27.550098,66.700006,-5.371054
31.351992,105.599999,-5.370528
20.060241,79.900002,-5.370516
43.064809,80.000001,-5.370358
-7.002958,76.500005,-5.370257
-21.777572,68.900001,-5.370007
48.059529,76.400006,-5.369497
28.481239,105.500007,-5.369458
37.870497,87.200004,-5.369114
24.956314,95.300007,-5.368909
25.674003,100.100005,-5.368401
14.589144,56.900001,-5.368072
14.562207,117.600000,-5.367629
9.506664,110.900009,-5.367611
-33.305946,66.600001,-5.367440
10.201485,94.900006,-5.367435
-33.269659,64.400005,-5.367365
-16.856302,83.100003,-5.367296
12.417941,125.000000,-5.367229
24.293666,90.900004,-5.366972
-34.234303,105.599999,-5.366772
-45.275110,100.400007,-5.366739
-45.002681,100.400007,-5.366665
-15.494713,133.500004,-5.366601
24.538614,90.900004,-5.366563
18.530674,55.400002,-5.366486
-8.943218,82.900006,-5.366305
-22.241063,62.400001,-5.366176
-32.374835,60.400003,-5.365678
-21.768996,71.300006,-5.365250
-22.913095,62.400001,-5.365209
47.395322,76.400006,-5.365137
31.606263,105.500007,-5.365056
43.233052,79.900002,-5.364305
-23.356272,60.500002,-5.364285
57.694232,82.000005,-5.363300
-30.214763,66.600001,-5.363262
-21.170603,73.900002,-5.363202
-24.931416,62.400001,-5.363099
-21.197601,66.500002,-5.362832
29.873800,105.400002,-5.362333
-15.222007,86.600006,-5.361798
-21.141827,79.800004,-5.361690
-45.774710,100.300002,-5.361584
-45.502293,100.300002,-5.361481
47.775114,76.300001,-5.360985
12.961456,55.200005,-5.360579
-35.842901,64.200002,-5.360571
-28.517467,64.400005,-5.360112
12.815918,110.800004,-5.360029
33.627585,91.000003,-5.359783
-33.438587,66.500002,-5.359777
47.554004,76.300001,-5.359534
43.623242,79.800004,-5.358976
43.400973,79.800004,-5.358272
-21.546833,71.200001,-5.358091
24.647574,95.100003,-5.358054
-21.534145,64.300001,-5.357714
40.709081,83.300006,-5.357418
40.481246,83.300006,-5.357127
-7.701014,79.400003,-5.357038
40.253562,83.300006,-5.356850
30.129009,105.300009,-5.356846
38.019243,87.000006,-5.356812
-33.338988,62.200004,-5.356730
-34.453008,105.400002,-5.356262
-32.993779,62.200004,-5.355477
-12.546515,110.699999,-5.355430
13.105446,110.699999,-5.354908
39.104766,57.800001,-5.354837
-36.326846,64.100003,-5.354803
-28.186551,66.500002,-5.354749
-28.726473,66.500002,-5.354722
-36.146703,64.100003,-5.353919
-9.146646,82.700002,-5.353095
29.993463,111.100006,-5.352892
7.866998,86.300004,-5.352781
14.344083,58.400005,-5.352740
-10.126767,110.600007,-5.352614
30.292797,111.100006,-5.352481
-28.647625,64.300001,-5.351858
-16.457601,110.699999,-5.351413
16.648582,52.300000,-5.351337
40.887922,83.200002,-5.351296
-45.955434,100.100005,-5.351009
23.236617,90.600002,-5.350902
22.405218,83.000004,-5.350674
12.585375,53.600001,-5.350656
12.491915,110.600007,-5.350631
-13.283496,117.200005,-5.350476
12.038954,124.600005,-5.350298
11.496782,99.400002,-5.350266
10.426638,94.600004,-5.350202
29.769433,95.100003,-5.350177
31.799510,105.200005,-5.349417
12.964262,104.700005,-5.349387
-18.560044,110.699999,-5.348937
-19.951409,82.900006,-5.348673
-35.167366,66.300005,-5.348653
-11.656743,86.300004,-5.348398
7.529490,82.600003,-5.348381
9.773374,110.500002,-5.348032
9.205042,90.200007,-5.347901
17.672689,53.700000,-5.347851
-23.007171,62.200004,-5.347791
37.619707,56.100005,-5.347540
18.080661,73.600006,-5.347493
25.302568,99.700004,-5.347364
-10.719410,110.500002,-5.347304
-11.020254,110.500002,-5.347060
43.958056,79.600006,-5.347015
-21.498148,68.600005,-5.346973
-27.605593,66.400003,-5.346830
11.927170,50.800002,-5.346823
-11.321054,110.500002,-5.346810
-15.074866,133.000004,-5.346781
-27.785063,66.400003,-5.346774
-23.116514,60.300004,-5.346722
-31.933481,60.200006,-5.346654
-34.356725,64.100003,-5.346360
-9.360285,82.600003,-5.346353
-17.691036,82.800007,-5.346314
43.735862,79.600006,-5.346269
-46.453398,100.000000,-5.345939
-46.181390,100.000000,-5.345793
-34.670636,105.200005,-5.345759
-10.034186,82.600003,-5.345514
-5.871111,68.200004,-5.345383
-11.524054,99.300003,-5.344843
-58.623767,99.500006,-5.344712
-35.910669,64.000005,-5.344707
38.166994,86.800003,-5.344522
28.063321,105.000007,-5.344421
15.463705,55.100000,-5.344264
-10.966729,94.500005,-5.343961
22.601588,82.900006,-5.343824
15.633130,52.200001,-5.343470
-10.409100,110.400009,-5.342703
10.664382,124.400008,-5.342624
30.537021,110.900009,-5.342437
15.701930,66.100001,-5.342112
-21.131292,62.100005,-5.342028
-11.877411,86.200005,-5.341886
33.760923,90.700006,-5.341880
24.314237,94.800007,-5.341566
-16.727832,110.500002,-5.341404
57.232380,81.700003,-5.341278
-12.345645,86.200005,-5.341242
-16.998850,82.700002,-5.341062
-46.678823,99.900007,-5.340753
-34.920406,105.100000,-5.340343
-17.446102,82.700002,-5.340260
-20.446552,76.400006,-5.340187
-36.573341,63.900006,-5.339934
-30.980515,66.300005,-5.339856
-9.573349,82.500005,-5.339606
-31.880164,64.100003,-5.339320
48.408520,75.900006,-5.338978
13.223596,104.500008,-5.338871
-27.922472,66.300005,-5.338678
17.837158,55.100000,-5.338657
10.056101,110.300004,-5.338128
-11.211865,94.400007,-5.338025
17.784040,53.600001,-5.337590
-19.680078,82.700002,-5.336181
-21.265206,70.900005,-5.335884
9.429580,90.000004,-5.335791
23.090611,86.400002,-5.335787
-46.903852,99.800003,-5.335582
-12.097498,86.100006,-5.335369
13.358057,110.300004,-5.335272
-35.169640,105.000007,-5.334933
-18.210371,110.400009,-5.334806
54.204756,78.400004,-5.334670
44.069487,79.400003,-5.334348
-17.201670,82.600003,-5.334204
11.731619,99.100006,-5.333837
-17.871565,82.600003,-5.332996
10.647161,110.200000,-5.332821
40.967545,82.900006,-5.332326
-21.764712,62.000000,-5.332300
38.313752,86.600006,-5.332245
-11.590264,110.200000,-5.332039
-21.251397,68.400002,-5.331736
12.146912,110.200000,-5.331551
-16.996923,110.300004,-5.331392
-22.432321,62.000000,-5.331282
14.780694,116.800010,-5.330817
-31.654885,64.000005,-5.330629
-28.955537,66.200006,-5.330608
13.645591,110.200000,-5.330142
33.930159,90.500003,-5.329875
-35.418332,104.900002,-5.329528
29.560450,110.600007,-5.329212
-35.700524,104.900002,-5.329211
-24.938923,62.000000,-5.328605
-20.795617,79.300004,-5.328500
-33.894923,63.900006,-5.328438
44.235849,79.300004,-5.328420
13.481799,104.300010,-5.328351
10.337702,110.100007,-5.328218
29.899019,94.700003,-5.327315
10.638829,94.200003,-5.327310
48.502389,75.700003,-5.326512
-9.773957,82.300001,-5.326383
38.504043,86.500007,-5.326138
13.956852,58.100003,-5.326035
-17.579554,110.200000,-5.325858
-10.221492,82.300001,-5.325809
-17.878492,110.200000,-5.325501
-47.081217,99.600005,-5.325079
27.674514,104.600000,-5.324472
12.656167,124.000001,-5.324043
34.136119,90.400004,-5.323769
34.379598,90.400004,-5.323560
44.624013,79.200006,-5.323349
-20.063105,70.700002,-5.323101
33.304018,50.100005,-5.322640
44.401911,79.200006,-5.322513
7.716852,82.200003,-5.322254
-20.634234,70.700002,-5.321953
-32.953009,61.800003,-5.321649
-17.264879,110.100007,-5.321377
30.121970,94.600004,-5.321334
24.908146,99.200004,-5.320961
17.033610,54.900002,-5.320921
13.919881,110.000002,-5.320172
38.693890,86.400002,-5.320043
23.957096,94.400007,-5.319439
-29.163635,63.900006,-5.318977
-18.496217,82.400006,-5.318867
-35.914123,104.700005,-5.318739
14.050323,54.800004,-5.318607
-18.718785,82.400006,-5.318459
45.012131,79.100001,-5.318370
17.430241,53.400004,-5.318282
-18.941316,82.400006,-5.318051
14.109215,116.500008,-5.317714
44.789764,79.100001,-5.317487
34.584817,90.300006,-5.317471
17.861408,53.400004,-5.317377
-11.857799,109.900010,-5.317264
-31.334126,110.400009,-5.317086
-12.156845,109.900010,-5.316999
-32.783729,63.800001,-5.316870
-58.048332,99.000007,-5.316800
14.089343,58.000004,-5.316473
22.840045,90.000004,-5.315876
48.817247,75.500005,-5.315739
-20.529936,79.100001,-5.315465
8.045664,85.700005,-5.315338
51.083970,75.200003,-5.315267
-20.224851,70.600003,-5.315187
20.688327,82.400006,-5.314834
-47.528782,99.400002,-5.314811
-20.414956,70.600003,-5.314805
-20.829010,65.900004,-5.314785
27.340207,104.400003,-5.314702
-13.694996,123.800004,-5.314637
-47.257650,99.400002,-5.314590
6.487782,75.700003,-5.314564
-28.689235,66.000003,-5.314476
48.595524,75.500005,-5.314072
-20.795123,70.600003,-5.314049
-20.985180,70.600003,-5.313676
-36.161214,104.600000,-5.313354
10.907457,109.800005,-5.313222
15.403548,51.900005,-5.313112
13.827898,56.300002,-5.313033
-14.448239,82.200003,-5.313000
8.385233,116.300011,-5.312869
-18.251435,82.300001,-5.312818
13.725670,104.000008,-5.312719
45.177597,79.000002,-5.312553
11.804042,109.800005,-5.312464
12.696376,54.700005,-5.312414
-5.638471,65.500003,-5.312166
-31.887183,59.800005,-5.311742
26.751655,104.300010,-5.310436
-23.932447,59.900004,-5.310382
-28.598022,63.800001,-5.310324
14.193039,109.800005,-5.310198
10.860373,93.900007,-5.310071
-27.214727,63.800001,-5.310028
27.032858,104.300010,-5.310024
-27.387404,63.800001,-5.310022
30.312261,94.400007,-5.309734
-47.751993,99.300003,-5.309699
-7.847351,78.700006,-5.309572
7.921328,82.000005,-5.309071
-33.875179,61.600006,-5.308539
14.172171,54.700005,-5.308514
8.061285,116.200006,-5.308481
-36.407790,104.500008,-5.307976
38.838241,86.200005,-5.307806
45.342791,78.900003,-5.306761
11.940563,98.600006,-5.306641
-31.856066,63.700002,-5.306378
-10.407135,82.000005,-5.306103
9.620747,89.500004,-5.305891
36.280516,54.100001,-5.305608
34.750962,90.100002,-5.305503
6.154937,116.100001,-5.304851
-19.117293,82.200003,-5.304735
-47.974834,99.200004,-5.304604
7.737849,116.100001,-5.304085
-33.912176,63.600004,-5.304029
15.073410,53.200001,-5.303834
6.950606,78.600001,-5.303774
30.533844,94.300002,-5.303763
30.613303,110.100007,-5.303495
17.771387,56.300002,-5.303386
48.909512,75.300002,-5.303355
8.259673,85.500002,-5.302701
-29.245570,63.700002,-5.302466
8.134619,81.900007,-5.302359
13.981335,103.800011,-5.302192
-28.726169,63.700002,-5.302096
-23.247261,59.800005,-5.302060
-26.655200,63.700002,-5.301797
39.026949,86.100006,-5.301739
-20.944116,68.000001,-5.300910
12.278423,51.700002,-5.300888
40.946293,82.400006,-5.300504
-17.985250,82.100004,-5.300311
14.465061,109.600008,-5.300220
6.465999,116.000009,-5.300142
6.782337,116.000009,-5.299996
13.704549,54.600000,-5.299972
14.762886,109.600008,-5.299909
7.098646,116.000009,-5.299842
13.745029,116.100001,-5.299742
7.414930,116.000009,-5.299683
-57.592833,98.700005,-5.299663
-48.197293,99.100006,-5.299525
34.954917,90.000004,-5.299433
-30.388576,65.800005,-5.299243
8.679766,116.000009,-5.298978
17.221774,53.200001,-5.298674
11.175741,109.500003,-5.298459
-15.973763,85.600007,-5.298381
11.473786,109.500003,-5.298206
49.066305,75.200003,-5.298042
13.614073,53.100002,-5.297643
-36.618721,104.300010,-5.297526
3.931097,115.900004,-5.296499
8.482499,85.400003,-5.296260
5.195925,115.900004,-5.296091
5.512084,115.900004,-5.295971
5.828221,115.900004,-5.295845
-8.041067,78.500003,-5.295834
39.215216,86.000001,-5.295685
26.394275,104.000008,-5.295574
13.476023,56.100005,-5.294942
-34.452620,61.400002,-5.294484
-48.419389,99.000007,-5.294462
-13.951558,81.900007,-5.294340
45.449966,78.700006,-5.294263
11.945552,50.300002,-5.293813
17.891078,56.200004,-5.293638
-27.990744,63.600004,-5.293472
-14.617425,81.900007,-5.293240
49.222973,75.100005,-5.292760
15.617080,53.100002,-5.292415
2.663717,115.800011,-5.292225
12.944202,54.500002,-5.292210
30.722237,94.100004,-5.292175
2.979734,115.800011,-5.292162
3.295738,115.800011,-5.292092
38.803250,57.100004,-5.292074
3.611729,115.800011,-5.292014
23.576966,93.900007,-5.291674
4.875537,115.800011,-5.291634
-19.292159,82.000005,-5.291421
13.406105,115.900004,-5.290892
8.704748,85.300004,-5.289815
24.491541,98.600006,-5.289189
8.337132,81.700003,-5.289168
-20.213938,78.700006,-5.288990
-31.233543,63.500005,-5.288643
-22.085841,61.500001,-5.288531
45.614329,78.600001,-5.288513
9.831203,89.200002,-5.287844
-14.156248,81.800002,-5.287512
35.119265,89.800006,-5.287484
4.240002,115.700006,-5.287268
11.068407,93.500006,-5.287173
4.555673,115.700006,-5.287169
-15.242480,85.400003,-5.287129
-36.828586,104.100001,-5.287082
-19.482712,72.800004,-5.286103
26.063585,103.800011,-5.285802
-28.808483,63.500005,-5.285558
-24.903819,61.500001,-5.285529
-26.399869,63.500005,-5.285203
13.603118,56.000000,-5.285112
38.907483,57.000005,-5.284930
53.484744,77.700001,-5.284826
-34.924650,65.500003,-5.284716
-23.651762,59.600002,-5.283906
39.357179,85.800004,-5.283487
0.766114,115.600002,-5.283316
-30.474764,65.600002,-5.283299
2.028145,115.600002,-5.283190
41.924858,82.100004,-5.283168
2.343636,115.600002,-5.283141
-21.062130,63.400000,-5.283029
-20.526317,65.500003,-5.282869
45.778435,78.500003,-5.282788
15.175572,51.600003,-5.282753
21.467066,85.500002,-5.282636
-32.054478,63.400000,-5.282192
-8.233665,78.300005,-5.282093
-37.073049,104.000008,-5.281726
22.446682,89.400005,-5.280845
30.909553,93.900007,-5.280593
49.313679,74.900001,-5.280459
12.563808,52.900004,-5.280391
13.801068,54.400003,-5.280171
-14.803062,81.700003,-5.279941
-15.245615,81.700003,-5.279189
14.241105,54.400003,-5.279015
0.450206,115.500009,-5.278760
1.080694,115.500009,-5.278726
-48.542753,98.700005,-5.278717
1.711165,115.500009,-5.278663
-11.843823,115.600002,-5.278477
-20.669509,67.700005,-5.277879
-29.280329,63.400000,-5.277644
13.705432,52.900004,-5.277306
-57.081348,98.300004,-5.277190
-25.844482,63.400000,-5.277103
45.942283,78.400004,-5.277085
-26.872566,63.400000,-5.276755
15.120707,54.400003,-5.276742
14.194642,103.299999,-5.276338
41.648194,82.000005,-5.276305
-22.649464,59.500003,-5.275963
10.051285,89.000005,-5.275722
35.282573,89.600003,-5.275545
49.469817,74.800003,-5.275236
30.304036,98.500007,-5.275122
-33.826211,61.200005,-5.274825
0.134841,115.400004,-5.274196
1.394724,115.400004,-5.274127
-10.565185,81.500006,-5.273452
-31.829908,63.300002,-5.273449
-15.005971,81.600004,-5.273105
-35.937682,63.100004,-5.272160
17.838828,103.299999,-5.271878
-26.491308,57.700002,-5.271769
8.949362,115.400004,-5.271378
39.498186,85.600007,-5.271303
-37.281075,103.800011,-5.271299
12.254988,52.800000,-5.271181
-37.560406,103.800011,-5.271035
42.048252,81.900007,-5.270744
14.978215,109.000003,-5.270581
-20.457031,67.600006,-5.270441
7.119071,78.100002,-5.269817
-11.509185,115.400004,-5.269592
35.484508,89.500004,-5.269504
-34.455812,61.100000,-5.269464
-38.147005,62.900001,-5.269407
31.095788,93.700004,-5.269017
12.720360,115.400004,-5.268609
38.942972,56.800002,-5.268543
-26.658973,63.300002,-5.268462
-27.344158,63.300002,-5.268413
-8.425145,78.100002,-5.268347
13.034339,115.400004,-5.268341
-48.714116,98.500007,-5.268338
-12.571512,122.700012,-5.268190
-15.649992,85.100001,-5.267809
-34.112969,61.100000,-5.267789
-22.451332,59.400004,-5.267280
23.256324,85.300004,-5.267055
56.215072,80.600005,-5.267038
-32.301256,63.200003,-5.266403
-23.892994,59.400004,-5.265943
46.046993,78.200006,-5.264675
23.199497,93.400002,-5.263905
-19.949228,75.300002,-5.263696
10.270245,88.800007,-5.263596
35.685951,89.400005,-5.263472
19.447336,78.300005,-5.263375
-48.934314,98.400003,-5.263322
12.109601,97.800004,-5.263297
31.314403,93.600005,-5.263071
-18.325989,65.200001,-5.263037
49.559417,74.600005,-5.262992
-26.602152,57.600003,-5.262791
-14.480686,130.900002,-5.262627
-19.900066,78.300005,-5.262510
-29.704365,63.200003,-5.261536
-29.532135,63.200003,-5.261340
16.097461,52.800000,-5.261122
-37.766856,103.600001,-5.260623
19.749452,63.100004,-5.260357
-10.760186,81.300002,-5.260211
-27.100515,61.200005,-5.259462
-12.884456,122.500002,-5.259350
39.638209,85.400003,-5.259132
46.210054,78.100002,-5.259019
39.495841,56.600004,-5.259003
-49.423918,98.300004,-5.258691
-49.154150,98.300004,-5.258323
16.669869,103.000009,-5.258006
-32.076403,63.100004,-5.257624
-27.387121,59.300005,-5.257523
-27.225757,59.300005,-5.257368
31.532481,93.500006,-5.257132
50.316685,74.400002,-5.256677
8.507095,81.200004,-5.256550
-20.626585,61.100000,-5.256296
-30.724049,61.100000,-5.255800
21.674745,97.900003,-5.255722
-56.572503,97.900003,-5.254752
43.246484,81.600004,-5.254510
37.114415,55.100000,-5.254218
43.020585,81.600004,-5.253948
-49.643347,98.200005,-5.253727
-29.829416,63.100004,-5.253420
46.372882,78.000003,-5.253388
39.823964,85.300004,-5.253135
-34.514204,60.900003,-5.253087
-29.313549,63.100004,-5.252836
16.932778,102.900004,-5.252548
-11.629227,81.200004,-5.252494
31.503180,103.299999,-5.252430
8.874036,84.700006,-5.252359
42.119101,81.600004,-5.251901
17.490813,102.900004,-5.251829
13.433121,54.100001,-5.251823
-28.218266,61.100000,-5.251645
-11.156192,115.000010,-5.251566
35.846716,89.200002,-5.251564
-12.197593,122.300005,-5.251262
15.501705,51.300001,-5.250998
-3.942262,114.900005,-5.250787
49.648321,74.400002,-5.250774
-4.255765,114.900005,-5.250695
-4.569250,114.900005,-5.250597
-4.882718,114.900005,-5.250492
11.883245,51.200002,-5.250388
-5.196166,114.900005,-5.250379
-5.509594,114.900005,-5.250259
-37.972260,103.400004,-5.250220
41.220701,81.600004,-5.250159
-32.159922,115.500009,-5.250087
-15.365127,84.800005,-5.249613
40.772572,81.600004,-5.249397
-31.230277,109.000003,-5.249265
16.918077,52.700001,-5.249187
7.515373,77.800006,-5.249121
-49.862427,98.100007,-5.248779
-23.173650,59.200001,-5.248713
-8.604448,77.800006,-5.247852
-20.185094,67.300004,-5.247413
11.237899,92.800003,-5.247308
40.009302,85.200006,-5.247151
17.195094,102.800000,-5.247086
-30.506185,61.000001,-5.246805
-0.179198,114.800000,-5.246773
24.028994,97.800004,-5.246683
-30.815062,63.000005,-5.246679
-3.625585,114.800000,-5.246302
-13.185474,122.200000,-5.246213
21.087417,84.900004,-5.245969
22.056514,88.800007,-5.245810
-12.710203,114.900005,-5.245743
49.803564,74.300003,-5.245643
31.716025,93.300003,-5.245575
-5.817932,114.800000,-5.245565
36.046916,89.100003,-5.245552
-6.131042,114.800000,-5.245432
-6.444129,114.800000,-5.245293
-6.757190,114.800000,-5.245147
21.894412,97.700006,-5.244580
-8.009159,114.800000,-5.244497
-8.322079,114.800000,-5.244319
10.134563,122.100008,-5.244055
-29.718745,59.100002,-5.243975
-50.081176,98.000002,-5.243849
9.215658,114.800000,-5.243774
-7.041571,74.700004,-5.243675
-6.385868,71.900004,-5.243438
-28.338149,61.000001,-5.243217
16.342719,102.700007,-5.243041
20.025395,62.900001,-5.243010
-28.006107,61.000001,-5.242898
-14.070530,130.400002,-5.242789
22.918513,84.900004,-5.242753
7.294174,77.700001,-5.242603
43.366030,81.400001,-5.242211
17.367834,54.100001,-5.242081
-2.996439,114.700007,-5.241881
52.838099,77.100003,-5.241863
-19.069511,67.200005,-5.241841
-3.309439,114.700007,-5.241810
-12.074328,114.800000,-5.241696
46.475729,77.800006,-5.241045
49.958724,74.200004,-5.240545
42.690027,81.400001,-5.240531
-7.064066,114.700007,-5.240425
14.377162,102.600002,-5.240267
-7.376802,114.700007,-5.240266
-7.689507,114.700007,-5.240101
-11.380611,81.000006,-5.239875
-38.176611,103.200006,-5.239825
-38.454443,103.200006,-5.239592
-8.627444,114.700007,-5.239566
42.240390,81.400001,-5.239510
35.971317,53.400004,-5.238957
-50.299597,97.900003,-5.238937
20.168018,81.200004,-5.237837
-2.681087,114.600003,-5.237375
-25.871301,54.100001,-5.237325
40.896067,81.400001,-5.236902
-19.588318,77.900004,-5.236027
40.146989,85.000002,-5.235023
-30.184159,57.200003,-5.234869
-8.932230,114.600003,-5.234807
-38.694766,103.100002,-5.234290
-50.517690,97.800004,-5.234043
-10.927054,80.900002,-5.234027
31.898504,93.100005,-5.234026
-20.355843,62.800002,-5.233975
10.452566,88.300002,-5.233684
-19.221835,67.100000,-5.233663
42.412940,81.300002,-5.233574
-20.693818,62.800002,-5.233341
-19.402519,67.100000,-5.233288
-0.491247,114.500010,-5.233055
-1.428784,114.500010,-5.232990
-19.583187,67.100000,-5.232916
-19.763841,67.100000,-5.232547
-56.066281,97.500002,-5.232346
-12.365177,114.600003,-5.232308
-19.944480,67.100000,-5.232181
-23.254491,59.000003,-5.230842
-26.927552,59.000003,-5.230629
22.800122,92.800003,-5.230497
-9.236439,114.500010,-5.230042
-30.545351,62.800002,-5.229719
-51.005137,97.700006,-5.229662
-10.172233,114.500010,-5.229415
-50.735468,97.700006,-5.229167
-19.615148,74.800003,-5.229140
-38.934600,103.000009,-5.228998
46.577764,77.600002,-5.228722
-29.858935,62.800002,-5.228666
-0.803061,114.400005,-5.228470
-1.115301,114.400005,-5.228448
-1.739766,114.400005,-5.228383
-2.051988,114.400005,-5.228341
-52.845699,97.600007,-5.228329
-2.364203,114.400005,-5.228291
36.165184,88.800007,-5.227777
-52.574509,97.600007,-5.227694
-8.782089,77.500004,-5.227353
-52.303588,97.600007,-5.227078
-27.468428,62.800002,-5.226845
