x,y,z
-5.992926,112.20001,-2.983862
5.604653,125.0,-2.983397
-1.705002,112.100006,-2.981909
-5.676733,112.0,-2.978619
-5.361609,111.8,-2.973372
-2.00381,111.70001,-2.971245
-5.052078,111.70001,-2.97078
5.238338,124.40001,-2.969141
-4.743072,111.600006,-2.968185
-4.430616,111.40001,-2.962925
-2.300426,111.3,-2.960576
-4.122938,111.3,-2.960322
4.879213,123.90001,-2.957266
-3.812357,111.100006,-2.955054
-2.594849,110.90001,-2.949903
-3.502853,110.90001,-2.949783
-2.892304,110.7,-2.944547
-3.194426,110.7,-2.944507
4.515469,123.20001,-2.940614
4.16231,122.70001,-2.928731
3.799386,121.8,-2.907295
3.44136,120.90001,-2.885856
-20.256126,120.8,-2.876892
3.095952,120.30001,-2.871572
2.758408,119.9,-2.862059
2.418982,119.30001,-2.847767
-19.714058,119.50001,-2.846129
-19.35747,119.30001,-2.84156
2.084575,118.80001,-2.835859
-18.985952,119.00001,-2.834607
-18.631685,118.80001,-2.830032
-18.278452,118.60001,-2.825455
1.75289,118.30001,-2.823946
-17.911104,118.30001,-2.818492
-17.5602,118.10001,-2.813909
1.422718,117.700005,-2.809642
-17.210323,117.9,-2.809323
-16.875803,117.80001,-2.807117
-16.527718,117.6,-2.802525
1.096752,117.200005,-2.797721
-16.166887,117.30001,-2.795547
-15.834649,117.200005,-2.793333
-15.502903,117.1,-2.791115
-15.158685,116.9,-2.786511
-14.815502,116.700005,-2.781904
0.772185,116.50001,-2.781023
-14.473353,116.50001,-2.777294
-14.144395,116.4,-2.775064
-13.804054,116.200005,-2.770447
0.452217,116.00001,-2.769094
-13.464752,116.00001,-2.765827
-13.12649,115.80001,-2.761204
-12.789269,115.6,-2.756577
0.13486,115.4,-2.754775
-12.463883,115.50001,-2.754332
-12.128478,115.3,-2.749698
-11.794118,115.1,-2.745061
6.876938,129.70001,-2.741415
-11.460803,114.9,-2.740421
-11.138237,114.8,-2.738162
-10.816177,114.700005,-2.7359
-0.17891,114.600006,-2.735677
-10.49462,114.600006,-2.733635
-10.164683,114.4,-2.728981
-9.835798,114.200005,-2.724323
-9.507967,114.00001,-2.719662
-0.48874,113.90001,-2.718963
-9.181187,113.8,-2.714997
-8.855464,113.600006,-2.710328
-0.796151,113.40001,-2.70702
-8.530796,113.40001,-2.705657
-7.905568,113.3,-2.703459
-8.214437,113.3,-2.703367
-7.583261,113.100006,-2.698777
-1.101804,113.0,-2.69746
-7.262013,112.90001,-2.69409
-6.941827,112.70001,-2.6894
-1.405269,112.600006,-2.687897
-6.622706,112.5,-2.684706
-6.304649,112.3,-2.680009
-1.705023,112.100006,-2.675943
-5.987658,112.100006,-2.675308
-5.671735,111.90001,-2.670603
-5.361675,111.8,-2.668281
6.347106,126.200005,-2.667505
-2.003835,111.70001,-2.666372
-5.047617,111.600006,-2.663569
-4.434649,111.5,-2.661293
-4.738881,111.5,-2.66124
5.979043,125.70001,-2.657
-2.300455,111.3,-2.656798
-4.119285,111.20001,-2.654184
-3.808973,111.0,-2.649456
-2.594882,110.90001,-2.647221
-3.499738,110.8,-2.644726
-2.89234,110.7,-2.642414
-3.194466,110.7,-2.642378
5.604715,125.0,-2.642264
5.242607,124.5,-2.631751
4.87533,123.8,-2.617007
4.508189,123.0,-2.600145
4.15218,122.40001,-2.587506
3.799429,121.8,-2.574864
3.447091,121.100006,-2.560104
3.103708,120.600006,-2.549568
2.767641,120.30001,-2.543257
-20.155704,120.200005,-2.535277
2.429147,119.80001,-2.532714
2.091617,119.200005,-2.520053
-19.697744,119.4,-2.518578
-19.341427,119.200005,-2.514531
-18.986134,119.00001,-2.510483
-18.61618,118.700005,-2.504321
1.754391,118.4,-2.503159
-18.263214,118.50001,-2.500268
-17.896135,118.200005,-2.494101
1.425151,117.9,-2.492605
-17.56037,118.10001,-2.492152
-17.21049,117.9,-2.488091
-16.875969,117.80001,-2.486137
-16.513826,117.50001,-2.47996
1.096764,117.200005,-2.47782
-16.167046,117.30001,-2.475891
-15.503061,117.1,-2.471966
-15.821296,117.1,-2.471818
-15.171807,117.00001,-2.469999
-14.841042,116.9,-2.46803
0.772194,116.50001,-2.46303
-14.485924,116.6,-2.461836
-14.156693,116.50001,-2.459862
-13.816075,116.30001,-2.455773
-13.488106,116.200005,-2.453793
0.452222,116.00001,-2.452466
-13.126625,115.80001,-2.445475
-12.800466,115.700005,-2.443489
0.134978,115.50001,-2.441898
-19.714844,115.700005,-2.440192
-12.464014,115.50001,-2.439389
-12.128606,115.3,-2.435285
-11.794241,115.1,-2.431179
-11.460924,114.9,-2.427069
-11.138355,114.8,-2.425069
-0.179068,114.700005,-2.424984
-10.816291,114.700005,-2.423065
-10.494731,114.600006,-2.421059
-10.164791,114.4,-2.416937
-9.835904,114.200005,-2.412813
-0.489175,114.00001,-2.410181
-9.189354,113.90001,-2.406666
-9.499728,113.90001,-2.406571
-8.85556,113.600006,-2.400418
-8.229028,113.50001,-2.398479
-8.538412,113.50001,-2.398394
-0.79616,113.40001,-2.397489
-7.912634,113.40001,-2.396449
-7.583343,113.100006,-2.390188
-1.101817,113.0,-2.389022
-7.255661,112.8,-2.383924
-6.941903,112.70001,-2.381884
-1.405285,112.600006,-2.380553
-6.622779,112.5,-2.377726
-6.310333,112.40001,-2.37568
-1.706563,112.20001,-2.372079
-5.993066,112.20001,-2.371516
-5.676865,112.0,-2.367349
-5.361735,111.8,-2.363179
-2.003857,111.70001,-2.361489
-5.052197,111.70001,-2.36112
-4.743184,111.600006,-2.359057
-4.434698,111.5,-2.356991
-2.302548,111.40001,-2.355124
-4.119331,111.20001,-2.350694
-3.809016,111.0,-2.346507
-2.594911,110.90001,-2.344528
-3.499778,110.8,-2.342318
-2.892372,110.7,-2.340271
-3.194502,110.7,-2.340239
6.342138,126.100006,-2.321261
5.979101,125.70001,-2.313954
5.600286,124.90001,-2.299279
5.242658,124.5,-2.291965
4.87144,123.70001,-2.277283
4.504568,122.90001,-2.262598
4.15222,122.40001,-2.253432
3.799466,121.8,-2.242422
3.452818,121.3,-2.23325
3.106311,120.700005,-2.222233
2.765368,120.200005,-2.213055
2.423088,119.50001,-2.20019
-19.325361,119.10001,-2.188039
-18.986292,119.00001,-2.18635
-19.631918,119.00001,-2.186052
2.082864,118.700005,-2.185481
-18.616337,118.700005,-2.180984
-18.26337,118.50001,-2.177454
1.749963,118.10001,-2.174452
-17.911428,118.30001,-2.173921
-17.56052,118.10001,-2.170387
-17.210636,117.9,-2.16685
1.42033,117.50001,-2.163419
-16.86179,117.700005,-2.16331
-16.513971,117.50001,-2.159769
-16.18097,117.4,-2.158063
1.095839,117.1,-2.156066
-19.66958,117.30001,-2.154673
-15.516436,117.200005,-2.154645
-15.834945,117.200005,-2.154517
-14.866564,117.1,-2.153057
-15.184906,117.1,-2.152933
-14.205426,116.9,-2.149622
-14.523324,116.9,-2.149502
-13.851839,116.6,-2.144222
0.771539,116.4,-2.143186
-13.511443,116.4,-2.140659
0.451837,115.9,-2.133986
-13.149415,116.00001,-2.133416
-12.811647,115.80001,-2.129847
0.134979,115.50001,-2.126624
-12.474919,115.6,-2.126276
-12.139236,115.4,-2.122703
-11.804596,115.200005,-2.119127
-11.471006,115.00001,-2.115548
-11.148161,114.9,-2.113806
-0.17907,114.700005,-2.111894
-10.816393,114.700005,-2.110222
-10.49483,114.600006,-2.108474
-10.173773,114.50001,-2.106725
-9.835996,114.200005,-2.101293
-0.489609,114.100006,-2.100843
-9.197509,114.00001,-2.09778
-9.508158,114.00001,-2.097697
-8.87903,113.90001,-2.09602
-8.561061,113.8,-2.094256
-8.243607,113.700005,-2.092491
-0.79687,113.50001,-2.08979
-7.919686,113.50001,-2.088882
-7.603531,113.40001,-2.087111
-1.102803,113.100006,-2.082416
-7.268595,113.0,-2.079815
-6.94813,112.8,-2.076198
-1.406547,112.70001,-2.07504
-6.622842,112.5,-2.070737
-1.709622,112.40001,-2.069502
-6.310394,112.40001,-2.068955
-5.993123,112.20001,-2.065329
-2.009259,112.0,-2.06212
-5.676921,112.0,-2.0617
-5.366582,111.90001,-2.059909
-5.056768,111.8,-2.058115
-4.747481,111.70001,-2.056319
-2.306704,111.600006,-2.054735
-4.434741,111.5,-2.052679
-4.123076,111.3,-2.049036
-3.812485,111.100006,-2.04539
-2.597276,111.0,-2.043666
-2.897627,110.90001,-2.0418
-3.502971,110.90001,-2.041741
-3.197419,110.8,-2.039931
6.342191,126.100006,-1.977122
5.983907,125.8,-1.972466
5.604816,125.0,-1.959967
5.242702,124.5,-1.952169
4.879357,123.90001,-1.9428
4.515602,123.20001,-1.93186
4.162433,122.70001,-1.924053
3.802618,121.90001,-1.91154
3.45,121.200005,-1.900591
3.103764,120.600006,-1.891207
2.76079,120.00001,-1.881821
2.423109,119.50001,-1.874001
-18.986425,119.00001,-1.86221
-19.309273,119.00001,-1.862084
2.082882,118.700005,-1.861473
-19.599064,118.80001,-1.858826
-18.61647,118.700005,-1.85764
-18.2635,118.50001,-1.854633
-17.91156,118.30001,-1.851624
-17.575518,118.200005,-1.850179
1.747014,117.9,-1.848942
-17.225365,118.00001,-1.847166
-16.861916,117.700005,-1.842587
-16.514095,117.50001,-1.83957
1.417925,117.30001,-1.839545
-16.16731,117.30001,-1.836552
-15.197989,117.200005,-1.835314
-15.516554,117.200005,-1.835206
-15.835066,117.200005,-1.835097
-14.866678,117.1,-1.833854
1.093977,116.9,-1.833282
-19.63618,117.1,-1.8321
-14.523438,116.9,-1.830826
-14.193384,116.80001,-1.829362
0.772208,116.50001,-1.827016
-13.840067,116.50001,-1.824763
-13.511547,116.4,-1.823294
0.45223,116.00001,-1.819179
-13.160855,116.1,-1.818691
-12.833875,116.00001,-1.817218
-12.485808,115.700005,-1.81261
0.134981,115.50001,-1.81134
-12.149852,115.50001,-1.809567
-11.804691,115.200005,-1.804954
-11.481071,115.1,-1.803473
-11.157954,115.00001,-1.801989
-0.179384,114.9,-1.801931
-10.835339,114.9,-1.800503
-10.504071,114.700005,-1.797448
-10.173856,114.50001,-1.794391
-0.490471,114.3,-1.792518
-9.844688,114.3,-1.791332
-8.886899,114.00001,-1.786841
-9.197585,114.00001,-1.786773
-9.508236,114.00001,-1.786702
-8.568655,113.90001,-1.785339
-0.798281,113.700005,-1.783104
-8.229174,113.50001,-1.779133
-7.596888,113.3,-1.776117
-1.103787,113.20001,-1.775255
-7.898818,113.20001,-1.774491
-7.268655,113.0,-1.771471
-1.407807,112.8,-1.768972
-6.948188,112.8,-1.76839
-6.31606,112.5,-1.763789
-6.622898,112.5,-1.763739
-1.709637,112.40001,-1.762687
-5.998515,112.3,-1.7607
-2.01107,112.100006,-1.757968
-5.682037,112.100006,-1.75761
-5.371423,112.0,-1.756084
-5.061335,111.90001,-1.754557
-4.75177,111.8,-1.753027
-2.306724,111.600006,-1.75011
-4.438756,111.600006,-1.749926
-4.126815,111.40001,-1.746824
-3.815949,111.20001,-1.743718
-3.509318,111.100006,-1.742179
-2.597298,111.0,-1.740682
-2.897651,110.90001,-1.739092
-3.200332,110.90001,-1.739069
6.342236,126.100006,-1.632975
5.983949,125.8,-1.629129
5.604856,125.0,-1.618806
5.242739,124.5,-1.612365
4.887268,124.100006,-1.607217
4.53396,123.70001,-1.602067
4.17264,123.0,-1.593029
3.802645,121.90001,-1.578808
3.447179,121.100006,-1.56847
3.096065,120.30001,-1.558129
2.756209,119.80001,-1.551672
2.417043,119.200005,-1.543918
-18.986542,119.00001,-1.538063
-19.309387,119.00001,-1.537959
-19.615677,118.9,-1.536561
2.079387,118.50001,-1.534866
-18.616585,118.700005,-1.534289
-18.279026,118.60001,-1.533098
-17.926811,118.4,-1.530613
-17.590496,118.30001,-1.52942
-17.225468,118.00001,-1.525638
1.744063,117.700005,-1.524516
-16.876347,117.80001,-1.523149
-16.528255,117.6,-1.520658
-16.181192,117.4,-1.518165
-15.529893,117.30001,-1.517054
1.415517,117.1,-1.516754
-15.198088,117.200005,-1.515849
-15.835166,117.200005,-1.51567
-14.866775,117.1,-1.514643
-14.511108,116.80001,-1.510849
1.091177,116.6,-1.510286
-14.181325,116.700005,-1.50964
-19.569221,116.700005,-1.508025
0.770225,116.200005,-1.505111
-13.500029,116.30001,-1.504628
-13.816398,116.30001,-1.504548
-12.856087,116.200005,-1.503492
-13.172276,116.200005,-1.503414
-12.507474,115.9,-1.499686
0.451064,115.700005,-1.498639
-12.160451,115.6,-1.495878
-11.825264,115.4,-1.493363
-11.501098,115.3,-1.492139
-11.177434,115.200005,-1.490914
0.134514,115.1,-1.490869
-10.844844,115.00001,-1.488393
-10.5133,114.8,-1.48587
-10.191695,114.700005,-1.484639
-0.178917,114.600006,-1.484392
-9.861983,114.50001,-1.482112
-0.490046,114.200005,-1.479209
-9.51664,114.100006,-1.476994
-9.197647,114.00001,-1.475758
-8.879164,113.90001,-1.47452
-0.798989,113.8,-1.474024
-8.553669,113.700005,-1.471985
-1.103795,113.20001,-1.466246
-8.207481,113.20001,-1.465564
-7.583532,113.100006,-1.464369
-7.268706,113.0,-1.463121
-7.877941,112.90001,-1.461731
-1.407817,112.8,-1.461057
-6.948237,112.8,-1.460576
-6.316105,112.5,-1.456775
-6.622944,112.5,-1.456734
-1.709649,112.40001,-1.455866
-5.993215,112.20001,-1.45293
-5.682077,112.100006,-1.451672
-2.00929,112.0,-1.450673
-5.366666,111.90001,-1.449117
-5.056847,111.8,-1.447855
-4.747554,111.70001,-1.446592
-4.438787,111.600006,-1.445326
-2.304673,111.5,-1.444182
-4.126844,111.40001,-1.442763
-3.819408,111.3,-1.441494
-3.509343,111.100006,-1.438927
-2.597317,111.0,-1.437691
-2.897672,110.90001,-1.436378
-3.200355,110.90001,-1.436358
6.352331,126.3,-1.290865
5.98874,125.90001,-1.286808
5.604888,125.0,-1.277638
5.238558,124.40001,-1.271533
4.883358,124.0,-1.26747
4.533986,123.70001,-1.264427
4.165879,122.8,-1.25525
3.796428,121.700005,-1.244026
3.438659,120.8,-1.234844
3.09351,120.200005,-1.228727
2.751623,119.60001,-1.222609
2.415029,119.10001,-1.217511
-19.325708,119.10001,-1.214849
-18.986633,119.00001,-1.213911
-19.615772,118.9,-1.212725
-18.616676,118.700005,-1.210932
2.07589,118.30001,-1.209344
-18.263704,118.50001,-1.208972
-17.91176,118.30001,-1.207011
-17.575714,118.200005,-1.206069
-17.225555,118.00001,-1.204105
1.744073,117.700005,-1.20322
-16.890759,117.9,-1.203161
-16.54239,117.700005,-1.201195
-15.237071,117.50001,-1.199442
-15.556453,117.50001,-1.199372
-16.195063,117.50001,-1.199227
-15.862268,117.4,-1.198279
-14.892246,117.30001,-1.19747
1.415525,117.1,-1.197094
-19.636393,117.1,-1.194283
-14.523607,116.9,-1.193454
-14.193551,116.80001,-1.1925
-13.546534,116.700005,-1.191608
1.090248,116.50001,-1.190967
-13.852109,116.6,-1.190523
-13.206355,116.50001,-1.189629
-12.867221,116.30001,-1.187648
0.769567,116.1,-1.186883
-12.507543,115.9,-1.183623
0.451067,115.700005,-1.182797
-11.845823,115.6,-1.180675
-12.160518,115.6,-1.180618
-11.521111,115.50001,-1.17971
-11.187197,115.3,-1.177721
-10.863763,115.200005,-1.176753
0.134515,115.1,-1.176664
-10.531675,115.00001,-1.174762
-10.200636,114.8,-1.172769
-0.178918,114.600006,-1.171553
-9.870648,114.600006,-1.170774
-9.525035,114.200005,-1.166735
-0.48962,114.100006,-1.16644
-9.205767,114.100006,-1.16576
-8.88701,114.00001,-1.164782
-0.798292,113.700005,-1.162347
-8.553717,113.700005,-1.16176
-1.103802,113.20001,-1.157231
-8.207526,113.20001,-1.156692
-7.583575,113.100006,-1.155749
-7.268746,113.0,-1.154764
-7.877984,112.90001,-1.153667
-6.948276,112.8,-1.152756
-1.406577,112.70001,-1.152113
-6.622981,112.5,-1.149723
-6.310526,112.40001,-1.148734
-1.706617,112.20001,-1.146994
-5.687178,112.20001,-1.14675
-5.99325,112.20001,-1.146721
-5.371492,112.0,-1.144734
-2.005714,111.8,-1.142895
-5.056876,111.8,-1.142716
-4.747581,111.70001,-1.141719
-4.434836,111.5,-1.139697
-2.30262,111.40001,-1.138795
-4.126868,111.40001,-1.138697
-3.815999,111.20001,-1.136673
-3.509363,111.100006,-1.135669
-2.594992,110.90001,-1.133671
-2.895075,110.8,-1.132635
-3.197487,110.8,-1.13262
5.988767,125.90001,-0.943186
6.332242,125.90001,-0.943164
5.609397,125.100006,-0.937214
5.23437,124.3,-0.931241
4.871565,123.70001,-0.926765
4.519344,123.3,-0.923785
4.15572,122.5,-0.917808
3.796444,121.700005,-0.911829
3.44152,120.90001,-0.905848
3.096097,120.30001,-0.901365
2.753936,119.700005,-0.89688
2.417067,119.200005,-0.893143
-19.309553,119.00001,-0.889695
-18.97075,118.9,-0.889007
2.081163,118.60001,-0.888656
-19.599348,118.80001,-0.888138
-18.616749,118.700005,-0.887572
-18.263775,118.50001,-0.886135
-17.911829,118.30001,-0.884698
1.748526,118.00001,-0.884167
-17.575783,118.200005,-0.884007
-17.225622,118.00001,-0.882568
-16.876495,117.80001,-0.881128
-16.542458,117.700005,-0.880435
1.419158,117.4,-0.879678
-16.195124,117.50001,-0.878993
-19.70354,117.50001,-0.878359
-15.848823,117.30001,-0.87755
-15.198226,117.200005,-0.876905
-15.516795,117.200005,-0.876854
-14.866911,117.1,-0.876207
1.092124,116.700005,-0.874437
-14.498818,116.700005,-0.873264
-14.169304,116.6,-0.872565
-13.511764,116.4,-0.871162
-13.828406,116.4,-0.871116
0.76957,116.1,-0.869945
-13.172401,116.200005,-0.869712
-12.834081,116.00001,-0.86826
0.451069,115.700005,-0.86695
-12.486011,115.700005,-0.866058
-12.150048,115.50001,-0.864604
-11.825377,115.4,-0.863897
0.134632,115.200005,-0.863205
-11.501208,115.3,-0.86319
-11.167839,115.1,-0.861732
-10.835517,114.9,-0.860274
-0.179075,114.700005,-0.859458
-10.504245,114.700005,-0.858814
-10.182909,114.600006,-0.858102
-9.844851,114.3,-0.855891
-0.490051,114.200005,-0.85571
-0.799699,113.90001,-0.85346
-8.879252,113.90001,-0.852997
-9.18967,113.90001,-0.852964
-9.500053,113.90001,-0.852931
-8.561276,113.8,-0.852279
-1.105757,113.40001,-0.84971
-8.222062,113.40001,-0.849314
-7.590313,113.20001,-0.847874
-7.898951,113.20001,-0.847845
-7.268777,113.0,-0.846403
-1.409079,112.90001,-0.845958
-6.942146,112.70001,-0.844182
-6.617124,112.40001,-0.841959
-1.708145,112.3,-0.841457
-5.998618,112.3,-0.841256
-6.304939,112.3,-0.841234
-5.682135,112.100006,-0.83978
-2.007517,111.90001,-0.838453
-5.36672,111.90001,-0.838302
-5.052375,111.70001,-0.836823
-4.743351,111.600006,-0.836092
-2.30263,111.40001,-0.834698
-4.430877,111.40001,-0.83461
-4.123181,111.3,-0.833877
-3.816015,111.20001,-0.833143
-3.509378,111.100006,-0.832407
-2.595004,110.90001,-0.830943
-3.200388,110.90001,-0.830921
-2.895088,110.8,-0.830183
5.998298,126.100006,-0.600514
5.62735,125.50001,-0.59767
5.238597,124.40001,-0.592444
